year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2006,2,5,61378,5764,44026,94307,38196,1897.07,3650,2457,1916,8470,74186,41603,42631
2006,2,6,41053,18312,13443,35872,2114,1897.07,814,3132,4230,7052,98348,38306,19245
2006,2,7,30973,36616,90319,73482,70828,1897.07,1600,2204,4982,5070,42862,24529,14220
2006,2,8,13256,31513,31987,562,52095,1897.07,2164,3147,1680,5606,45370,18610,22525
2006,2,9,41203,20773,73785,5434,84294,1897.07,3739,1618,1750,6710,10208,12279,22134
2006,2,10,64630,48052,60837,50965,18677,1897.07,996,3284,1563,7674,65197,14658,3699
2006,2,11,46357,57362,96805,3545,79321,1897.07,2844,1054,4299,5972,42307,13593,42176
2006,2,12,41467,52400,11564,66567,52810,1897.07,822,2438,1066,6034,84754,16094,16663
2006,2,13,59733,60249,80731,11296,433,1897.07,4953,1788,3289,8109,66684,48961,45928
2006,2,14,86637,29530,19484,65937,98863,1897.07,881,1342,1094,7444,23246,33351,11792
2006,2,15,90459,18445,17142,71525,74479,1897.07,2619,1136,3496,8349,61858,45280,1897
2006,2,16,30630,93164,42069,50271,37626,1897.07,4231,4261,4634,8714,13108,19848,8754
2006,2,17,46858,52431,10177,77400,9875,1897.07,2102,1362,3219,8498,71857,18108,33423
2006,2,18,12493,75829,9613,90989,60531,1897.07,2620,1159,2338,9386,57781,34963,37824
2006,2,19,69794,7013,75578,40780,75727,1897.07,627,3936,1828,6494,16335,10783,48479
2006,2,20,70579,9791,77469,55150,4035,1897.07,4198,2878,2858,5526,40218,18388,15679
2006,2,21,27987,42839,25900,41677,87527,1897.07,2992,3672,2044,9852,14451,49123,33681
2006,2,22,83400,41432,38060,34309,78587,1897.07,1444,1042,1082,8912,20665,14902,20747
2006,2,23,70943,51217,33801,28802,91380,1897.07,3541,1444,1856,5793,77393,20735,24019
2006,2,24,89474,86738,10760,12871,71659,1897.07,1993,1078,2993,7926,11446,11580,41563
2006,2,25,37151,33515,27097,17688,22428,1897.07,4961,4721,1350,8762,38522,13428,14115
2006,2,26,59133,2065,58779,92342,7858,1897.07,3076,3682,4261,7680,26552,27271,2524
2006,2,27,65398,54898,98682,64744,4950,1897.07,1323,2100,4266,9771,76139,43045,4401
2006,2,28,33886,11101,2768,65568,96215,1897.07,3628,1418,4705,7406,47688,33914,41290
2006,3,1,77117,13950,55544,17304,56854,3223.55,4052,1751,2848,7600,16700,18600,49167
2006,3,2,6471,75153,72867,76243,67644,3223.55,1479,3744,1302,8218,91310,26320,15913
2006,3,3,80676,63010,2379,28083,27050,3223.55,4364,4165,1593,6259,21468,23447,2645
2006,3,4,15426,36874,85199,29626,669,3223.55,3225,2139,4755,7444,99733,27398,18251
2006,3,5,19709,26213,72495,4740,18260,3223.55,2411,1178,3166,9789,59721,20216,30158
2006,3,6,68787,20438,74382,85380,36697,3223.55,742,3473,4075,6728,14451,16095,12203
2006,3,7,94980,79029,73235,21087,16473,3223.55,3484,2532,1074,7331,57271,19574,39320
2006,3,8,67489,4684,65431,10655,70825,3223.55,2222,4610,1940,7956,41342,14988,25152
2006,3,9,16511,16521,83463,65586,93250,3223.55,3032,4580,3293,7619,25666,19542,47914
2006,3,10,26939,40503,62299,42471,44186,3223.55,3966,1673,1220,6054,38680,27781,35923
2006,3,11,32253,35903,83745,94193,23859,3223.55,4181,1720,2958,8995,38657,19462,25087
2006,3,12,23261,86691,72140,16554,24310,3223.55,1319,1247,1012,9950,10070,15197,14158
2006,3,13,57245,19037,26872,97850,9785,3223.55,1982,2036,4157,5726,36229,24368,31904
2006,3,14,50813,61763,31089,25124,70758,3223.55,2682,4017,1436,9654,10570,30745,19747
2006,3,15,95332,53243,48345,66344,74565,3223.55,1541,1808,3802,9538,46009,19939,8415
2006,3,16,23020,87992,61976,57177,13719,3223.55,1544,1774,1318,5276,12020,47075,14557
2006,3,17,48732,98689,57445,5168,79863,3223.55,2264,1614,1257,9878,57889,45821,18016
2006,3,18,25376,39431,27630,35530,80547,3223.55,946,3565,2981,7602,77093,16112,23639
2006,3,19,64705,8639,88935,41024,87624,3223.55,4450,1354,1331,7610,57873,22545,11292
2006,3,20,46263,60138,14092,67520,27098,3223.55,4692,3824,2762,7356,17446,16626,21981
2006,3,21,97312,76175,28226,91645,9971,3223.55,4696,4675,1262,9974,32050,34283,21671
2006,3,22,32626,52853,86990,58958,31100,3223.55,2854,2361,1351,7810,61232,14801,44863
2006,3,23,83926,40925,49978,11688,64598,3223.55,1347,3260,1858,7462,69905,23180,20684
2006,3,24,2596,85954,64208,49256,90936,3223.55,3539,3560,1878,6880,98869,12913,12610
2006,3,25,31744,96725,90276,69447,8670,3223.55,4247,2595,3784,8460,20634,39733,17860
2006,3,26,54909,56983,84347,18119,37907,3223.55,1299,1853,1556,5506,12228,47491,20604
2006,3,27,84469,6001,87404,49931,92881,3223.55,2843,1960,4349,9470,10422,24370,2626
2006,3,28,53683,61022,16966,78819,61599,3223.55,3551,1507,2286,9249,50977,31544,3953
2006,3,29,39853,42277,38399,96409,14136,3223.55,512,3603,1859,8024,64885,19488,44508
2006,3,30,66633,44081,716,82334,29904,3223.55,1703,3585,3510,7926,62403,15222,27490
2006,3,31,93974,47307,82969,21260,16557,3223.55,2803,2760,3926,7553,69169,39413,1222
2006,4,1,45773,38017,85272,26132,19254,2455.93,4115,4685,2078,5822,19186,39567,45012
2006,4,2,98153,9526,94430,54526,71929,2455.93,3498,1184,3858,6109,52143,44156,44539
2006,4,3,5265,41256,3083,62819,26777,2455.93,1230,2549,1863,6502,15032,32468,42496
2006,4,4,27866,24149,28506,89944,15597,2455.93,4510,1750,3971,7888,84625,18086,38095
2006,4,5,34831,49476,87840,95041,35585,2455.93,548,1708,2589,9974,20019,24366,6335
2006,4,6,83830,1250,13268,97045,84104,2455.93,864,1968,2447,8750,15358,34396,28300
2006,4,7,12465,97774,14497,92788,88066,2455.93,774,4247,4949,5766,34287,17398,15475
2006,4,8,5565,39837,57736,3155,81171,2455.93,3872,1270,4003,7139,78396,29459,27755
2006,4,9,1791,24262,91428,70591,98632,2455.93,4986,1095,2464,5834,15558,45529,43340
2006,4,10,1309,65275,34777,66259,98153,2455.93,3144,3717,1038,7102,23223,22774,19065
2006,4,11,34986,67096,87775,30341,40587,2455.93,4799,2376,1758,9886,29318,10840,16172
2006,4,12,10919,84305,16511,18383,86492,2455.93,538,4151,3370,5040,86761,16523,36745
2006,4,13,50457,69906,36593,92061,27137,2455.93,4835,3473,4614,8961,17638,13430,26168
2006,4,14,1485,18614,58929,8269,36193,2455.93,3683,2110,3903,6545,81845,41746,38248
2006,4,15,99643,12110,95899,18013,93502,2455.93,887,1270,3917,7672,52370,12405,49012
2006,4,16,96351,83558,90880,55965,18872,2455.93,2516,1707,4658,5810,44976,37203,16046
2006,4,17,36045,75012,50666,24948,37910,2455.93,3046,3903,1952,8944,88267,20825,32511
2006,4,18,27956,55508,31136,13225,59339,2455.93,1982,1388,3415,9213,28005,18638,49858
2006,4,19,65259,523,55346,16269,48320,2455.93,3471,4363,1685,7974,25662,45946,16674
2006,4,20,19352,58709,99850,80324,4005,2455.93,2500,1960,3623,8635,61536,19314,38117
2006,4,21,98493,19871,91356,98260,69084,2455.93,1897,1396,1234,9002,83314,34553,19361
2006,4,22,5269,86786,68917,13306,73627,2455.93,4251,2978,4639,5452,73301,23644,10932
2006,4,23,79922,40802,21957,39897,55789,2455.93,4210,1274,4715,6917,68892,10310,49845
2006,4,24,2631,2142,55845,38865,90737,2455.93,4770,1005,2295,5038,18630,15922,39159
2006,4,25,35970,84915,8901,5610,60367,2455.93,605,1178,1422,7561,96536,11494,48554
2006,4,26,33758,72099,82127,53473,39017,2455.93,3623,2998,4512,8944,13214,10248,17371
2006,4,27,69978,52985,56254,12273,78024,2455.93,4546,3992,1942,6902,35953,27196,15565
