year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2005,7,16,62344,57446,16022,47630,79514,2005.65,1109,1014,1878,6148,98165,30834,43652
2005,7,17,9890,55496,84409,72562,47722,2005.65,1711,1582,4562,8148,66602,32736,49493
2005,7,18,88292,76890,79214,81325,61191,2005.65,3499,4886,2572,9520,87515,33437,30127
2005,7,19,69525,13625,20292,54574,9773,2005.65,1759,4661,1246,6168,17158,17542,18458
2005,7,20,2013,11638,17313,66575,65708,2005.65,662,1430,2156,9760,51674,38347,1102
2005,7,21,25003,95174,78234,28927,71046,2005.65,2363,1148,1458,5318,95143,21848,15749
2005,7,22,67464,13255,41510,74121,15775,2005.65,4850,2786,3073,8514,84361,43780,16437
2005,7,23,78782,16376,30483,55939,11252,2005.65,4285,2605,2329,8870,81531,48375,32157
2005,7,24,70971,10247,88945,66695,59253,2005.65,3542,3068,1782,6403,17188,45820,1790
2005,7,25,29192,78391,79960,7266,56905,2005.65,2397,1382,1400,7880,15962,16606,14321
2005,7,26,80037,18614,60904,73719,7484,2005.65,3445,3453,4032,7492,61499,28285,8787
2005,7,27,44182,66394,87706,90580,12797,2005.65,1399,1988,4635,5430,65605,13088,4894
2005,7,28,13383,33003,8578,10431,47235,2005.65,3728,2271,1398,5984,17341,18012,16554
2005,7,29,54771,55787,53807,23804,99528,2005.65,3440,1110,1698,6145,50639,10847,15306
2005,7,30,77391,3392,52836,77026,36102,2005.65,4916,4484,2794,9702,59914,31381,34793
2005,7,31,91400,94995,75005,42919,90979,2005.65,1919,1508,3131,5726,85904,14010,42346
2005,8,1,54345,24072,69083,26842,91063,2818.81,4231,4453,1902,7608,46907,17270,46282
2005,8,2,47525,96392,84407,38723,72658,2818.81,518,2651,1592,9392,74982,49488,15788
2005,8,3,7664,20732,47620,63390,6636,2818.81,2125,2331,2053,5128,16718,43115,27983
2005,8,4,48841,24756,37570,14309,22364,2818.81,920,1239,2219,5326,24962,36228,1668
2005,8,5,47467,71437,70232,54610,60829,2818.81,4098,4843,2296,8069,48233,10576,45214
2005,8,6,46052,31711,82615,98105,84270,2818.81,2572,3109,2893,5141,63769,16608,3139
2005,8,7,12322,94690,69201,25893,26368,2818.81,2120,3833,1950,9434,28443,18270,44163
2005,8,8,43918,98894,43974,26214,16963,2818.81,1497,3014,1102,7558,77470,24537,8559
2005,8,9,33603,35043,73999,77848,46536,2818.81,808,3856,1350,9206,84748,41528,4120
2005,8,10,40523,13221,81714,22473,95573,2818.81,1602,1692,1634,7738,82054,42364,26509
2005,8,11,50487,29904,21731,90755,60368,2818.81,1644,1314,4243,5642,18110,30778,49201
2005,8,12,76115,65329,39636,41275,11689,2818.81,2802,2210,3956,7014,74682,15880,40736
2005,8,13,57377,72637,21722,99131,14565,2818.81,2846,1910,1302,9576,72156,26750,20128
2005,8,14,95129,3801,37072,29372,25796,2818.81,1502,1909,4624,9986,43183,10566,7944
2005,8,15,23225,92339,3524,77181,23207,2818.81,3060,1934,2194,9134,12416,48110,44558
2005,8,16,1262,70263,79513,51293,66191,2818.81,3042,1319,1821,5890,14094,47616,1669
2005,8,17,89409,33545,15878,45385,32386,2818.81,1697,1230,2750,7350,49142,14626,25413
2005,8,18,11130,92204,20596,94676,73337,2818.81,2785,1908,4626,9218,42241,35816,33012
2005,8,19,23967,36636,63488,95788,84453,2818.81,4755,1774,1778,5632,35597,19164,36883
2005,8,20,1045,32295,24775,85148,48867,2818.81,3807,4996,2471,9402,54671,22160,23917
2005,8,21,78767,63810,63110,98393,36107,2818.81,560,1424,3338,6550,88563,42791,21704
2005,8,22,67283,98319,49357,4061,40303,2818.81,3224,2699,3600,8710,59198,32466,34954
2005,8,23,4620,68006,58815,87091,13761,2818.81,602,2526,3647,8712,14550,29753,29839
2005,8,24,60416,7831,22531,35106,4583,2818.81,4248,1864,1538,7218,92277,32418,11094
2005,8,25,28559,81854,56470,62159,12557,2818.81,976,2175,1110,9791,20617,13785,15668
2005,8,26,65982,96221,6312,59629,34933,2818.81,733,1699,2763,8263,63156,17406,13582
2005,8,27,55710,57406,46915,97826,17362,2818.81,1595,2271,2397,6140,40781,49953,39192
2005,8,28,68733,1759,83481,68758,37902,2818.81,3894,3882,1669,5205,79862,12878,4098
2005,8,29,35139,85596,79653,89255,30212,2818.81,2952,2272,1566,9814,16449,33927,42810
