year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2014,11,27,6080,57672,20909,48762,71461,1738.33,2363,1970,2460,9902,77824,15667,47461
2014,11,28,38981,7172,35561,90137,43379,1738.33,727,3792,1723,8970,13936,11432,9926
2014,11,29,8232,95079,25278,94568,89132,1738.33,3950,1562,1670,9726,60323,16454,46387
2014,11,30,8671,79040,80193,26131,83986,1738.33,1797,4317,1540,7357,45805,41270,24369
2014,12,1,7885,41415,90358,92365,55351,2815.55,1948,1780,2698,7867,72264,14262,12421
2014,12,2,51818,179,70847,96677,60503,2815.55,702,1796,1234,5938,56230,16333,29069
2014,12,3,89627,95548,14226,83337,57706,2815.55,1970,1188,1909,7328,74306,18611,5496
2014,12,4,39749,91255,51744,43799,19122,2815.55,4235,1888,4186,5762,67615,16790,24008
2014,12,5,76855,89314,73286,18819,37143,2815.55,1503,1769,1414,5728,10105,49119,29516
2014,12,6,37576,97076,81062,50837,90756,2815.55,799,1856,1621,7543,90654,15742,5368
2014,12,7,27903,51242,53034,68441,99028,2815.55,4480,2233,1314,9117,11051,13456,37001
2014,12,8,88633,78908,6578,46400,60988,2815.55,1870,3563,1910,5872,65751,20865,16683
2014,12,9,98299,1552,67722,61272,5447,2815.55,2014,3348,1948,6399,14382,41348,24729
2014,12,10,33401,87622,33582,76067,46740,2815.55,874,1723,3540,9838,98122,34527,44634
2014,12,11,79135,59994,99443,25597,19277,2815.55,1462,2575,3097,8710,78846,19610,31547
2014,12,12,5264,22213,38244,47586,18613,2815.55,3933,3364,1462,5040,60782,23449,6385
2014,12,13,83501,16657,75173,23393,79109,2815.55,4271,4595,1994,9718,12854,35268,39648
2014,12,14,21613,46654,19196,21062,93542,2815.55,956,3804,1606,8966,46389,21570,14395
2014,12,15,53289,51676,56287,13647,74191,2815.55,2095,4042,1382,8619,97434,29185,17069
2014,12,16,34619,38058,20133,16963,78124,2815.55,3583,1087,3329,7778,37148,26870,20325
2014,12,17,68525,79457,92028,21484,76361,2815.55,4405,4648,1606,5692,43294,30633,38417
2014,12,18,99113,96742,71028,49190,41713,2815.55,4727,1331,2871,9728,93293,17346,34814
2014,12,19,51536,11877,33435,51218,66008,2815.55,3087,4531,2743,6466,56014,18216,36935
2014,12,20,74884,65421,88752,81327,47465,2815.55,3312,1576,1490,9339,12118,12838,48398
2014,12,21,34154,6846,95886,73377,21705,2815.55,722,3240,3759,8278,40809,49766,5532
2014,12,22,43796,68897,50651,26539,21716,2815.55,641,2950,4788,6022,94276,18086,23017
2014,12,23,55494,88941,15182,33336,38281,2815.55,1537,3785,1002,8775,78513,22200,27300
2014,12,24,54307,85588,61793,88066,26097,2815.55,4184,4891,2850,9678,12781,19140,2602
2014,12,25,77851,14775,22516,82640,5519,2815.55,1243,2363,3436,6424,10698,43068,33144
2014,12,26,10076,63588,81854,60572,12363,2815.55,4124,3020,1916,7268,71086,38401,10367
2014,12,27,46223,75271,74645,50425,46457,2815.55,4989,1326,3551,8856,23297,24069,37426
2014,12,28,48352,90894,17785,86788,57318,2815.55,4855,3745,2070,8060,60668,20784,28483
2014,12,29,54779,9793,3806,17085,53414,2815.55,1837,4635,1513,6482,50059,29321,41244
2014,12,30,260,26401,69980,18812,41609,2815.55,4232,4959,1054,7017,93099,24191,9630
2014,12,31,21852,72955,57937,30274,67368,2815.55,1058,2145,4749,9790,55581,48162,18606
2015,1,1,77420,97798,45324,73902,47857,2014.77,512,1226,4623,9323,32216,20604,24645
2015,1,2,84909,22177,71127,61926,31628,2014.77,3776,1876,3254,6582,88300,38211,45319
2015,1,3,81461,26799,82962,52676,82380,2014.77,1485,4798,1122,6808,50051,18972,31124
2015,1,4,51453,40565,50091,12428,66240,2014.77,3032,1147,1678,8326,29424,19758,32307
2015,1,5,15829,29554,89748,35436,59956,2014.77,3646,1415,1197,5928,10442,14338,28048
2015,1,6,70436,41928,79728,65709,35088,2014.77,1541,1539,1695,6554,15318,19286,46132
2015,1,7,90291,14703,20435,27477,85214,2014.77,1290,1041,1536,6037,36476,11446,49859
