year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2003,9,6,93864,89546,30397,81563,97209,2520.6,4533,1797,2472,9902,31031,43557,16118
2003,9,7,36554,91259,99650,63681,31909,2520.6,1492,3744,2784,6846,94349,15846,38512
2003,9,8,83513,33476,22685,26568,98150,2520.6,4371,2012,1627,9546,89926,13835,27083
2003,9,9,10886,29460,86985,64711,85715,2520.6,4619,2267,1978,8546,18462,23886,34368
2003,9,10,12780,88792,87631,21916,5638,2520.6,4113,1012,1807,6308,48421,29956,48333
2003,9,11,70232,12793,38321,53211,23913,2520.6,3397,1150,2706,6734,15860,19554,28248
2003,9,12,71102,90480,82040,29432,81100,2520.6,3318,1910,4482,7654,48497,11472,1394
2003,9,13,89281,18964,33326,37441,12113,2520.6,3748,3696,1792,8306,68258,34803,31747
2003,9,14,66669,18009,85954,24375,71095,2520.6,1008,3547,4996,5086,87979,22447,18166
2003,9,15,83230,91298,32678,89065,82246,2520.6,536,2878,1490,7126,25318,44954,47528
2003,9,16,31961,9067,60003,42852,47488,2520.6,4006,4155,2621,6312,54882,33715,44614
2003,9,17,14478,55382,92263,55827,54272,2520.6,3273,3853,2890,7678,42917,20136,30242
2003,9,18,24831,59806,74367,41321,10019,2520.6,2626,3330,1454,8981,17533,38942,16037
2003,9,19,23595,11541,19450,2568,7853,2520.6,2634,3681,4712,9802,94507,11062,24332
2003,9,20,41491,72782,54190,29381,85,2520.6,868,4914,1911,7798,82586,16929,47107
2003,9,21,6271,1565,25261,64078,80546,2520.6,3019,1994,1380,9902,23058,44889,42794
2003,9,22,63153,75693,33572,9217,36942,2520.6,4552,4783,2211,7492,40515,33647,44431
2003,9,23,60848,56385,58562,34111,62971,2520.6,1040,1196,4064,5314,49670,39609,41148
2003,9,24,1798,19042,76454,88836,7862,2520.6,3724,1013,1556,7304,80230,44849,49512
2003,9,25,78079,89783,39633,11642,53525,2520.6,588,1456,2883,7710,64834,15854,30148
2003,9,26,61351,82227,1448,36767,24879,2520.6,1375,3027,1510,5666,31862,44371,17470
2003,9,27,68693,15588,65386,76601,49235,2520.6,1449,2312,1749,7433,55306,21625,45616
2003,9,28,73933,596,52350,26817,20798,2520.6,4022,3499,4409,7654,35265,40639,17184
2003,9,29,27939,27994,83667,30801,97174,2520.6,714,1740,2468,6908,58817,13054,31882
2003,9,30,52524,96619,56720,20626,90404,2520.6,2250,4336,2620,9208,15018,33417,12026
2003,10,1,66527,48270,43896,43348,83535,1815.42,2637,1527,4553,9588,17412,16434,34535
2003,10,2,59961,90919,80255,66870,66089,1815.42,744,2706,1174,6369,69462,12052,43309
2003,10,3,14973,50151,91025,25924,57655,1815.42,830,1074,4063,8620,15414,38949,40795
2003,10,4,15193,4221,478,16098,39010,1815.42,3883,1314,2800,9137,82190,48888,25531
2003,10,5,38798,34288,77948,88826,7009,1815.42,2229,1980,2559,9222,64256,21565,47410
2003,10,6,15401,34667,12098,20816,65324,1815.42,4764,1040,2900,6593,12964,38261,28681
2003,10,7,52124,61848,3583,84925,90985,1815.42,686,4782,1412,8111,34959,43420,2126
2003,10,8,25521,18541,81754,39432,9499,1815.42,996,1250,2027,6196,62065,12350,12362
2003,10,9,68126,88183,59219,17378,14776,1815.42,638,3251,4030,5573,84527,41366,22183
2003,10,10,27699,84692,87501,80463,62804,1815.42,966,4675,3704,8339,44107,33202,38812
2003,10,11,701,55104,24454,97728,94550,1815.42,1430,2674,2404,8030,80052,22180,2871
2003,10,12,24183,2043,21784,74565,27616,1815.42,931,1665,1001,9783,52127,20156,6311
2003,10,13,58596,8715,74833,32300,47054,1815.42,1853,2754,4042,5326,61833,18591,18940
2003,10,14,75530,54616,47619,99286,6616,1815.42,2817,1606,1064,9600,21714,40032,44023
2003,10,15,65911,53998,78050,73265,73782,1815.42,3420,2376,1002,8252,81027,18648,46530
2003,10,16,37192,29233,82755,27587,1892,1815.42,2529,3772,1120,5014,93057,22171,44589
2003,10,17,20522,30876,69322,82939,6828,1815.42,4322,2738,1366,7371,62354,35166,41036
2003,10,18,30253,5775,83895,1848,40380,1815.42,1002,3922,1020,6510,37860,12396,14922
2003,10,19,64191,50391,22521,79747,26890,1815.42,3269,2411,2805,7590,30349,19632,31931
