year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2012,5,25,60179,31982,38251,47684,2073,2698.13,2895,1636,3471,7729,71008,10086,2564
2012,5,26,82581,3064,6670,10582,4490,2698.13,1105,1356,3329,5862,83547,14514,1910
2012,5,27,33375,85182,64001,79603,6394,2698.13,4596,1571,1164,7846,14254,24001,23597
2012,5,28,36762,67150,46167,50233,61232,2698.13,1622,1374,1590,8292,70744,41079,33527
2012,5,29,96554,88203,47436,89883,76013,2698.13,4855,4387,3868,7722,10692,10532,47335
2012,5,30,47453,84938,21833,19382,2785,2698.13,4734,1804,1890,5900,22482,47171,2440
2012,5,31,5779,94105,73688,42369,88749,2698.13,4799,1238,3985,7182,91536,24998,44432
2012,6,1,51393,50738,59790,91601,56079,1457.13,818,1015,3234,9580,60151,22025,31403
2012,6,2,872,16050,57967,56772,38532,1457.13,3901,3987,1478,5110,37736,11930,21490
2012,6,3,21070,39391,71298,1009,47279,1457.13,1929,3670,2032,8070,13254,19462,46296
2012,6,4,19473,62027,76831,89059,53164,1457.13,1084,1574,4382,5402,43509,24265,36982
2012,6,5,73244,22412,73254,34773,43682,1457.13,732,1102,1731,8146,82110,14009,27342
2012,6,6,24678,10392,29033,88062,98462,1457.13,2524,4285,1570,8718,23344,33548,2007
2012,6,7,37688,50781,53936,7071,36183,1457.13,1335,1564,1207,9186,60549,29888,13797
2012,6,8,48282,1282,77344,15013,29664,1457.13,758,4340,1197,6134,42401,16310,25806
2012,6,9,42765,66278,35297,73150,50632,1457.13,3050,4671,1554,6684,11741,28306,24993
2012,6,10,57134,43077,4084,93342,64018,1457.13,4581,2298,2266,6924,43663,11929,14634
2012,6,11,59083,89038,82622,45280,79796,1457.13,2641,3911,2652,8588,12061,24636,41376
2012,6,12,89282,85112,79308,15054,28449,1457.13,3359,1933,1934,7600,95274,30845,7401
2012,6,13,78429,84857,59497,60695,68133,1457.13,3976,2214,3548,7949,88845,38343,3160
2012,6,14,29325,51488,43607,53330,65777,1457.13,4317,1410,2130,9976,86463,15510,5668
2012,6,15,47377,96176,3865,14205,9971,1457.13,1402,4750,1414,7254,81796,18479,15491
2012,6,16,24058,87125,12046,32606,75075,1457.13,2300,1510,3730,7258,74079,13878,1794
2012,6,17,52927,34749,22269,26409,91077,1457.13,4691,3452,1259,8555,69009,31229,8733
2012,6,18,64046,30412,52332,80745,67662,1457.13,575,3070,1252,7620,57027,46326,34128
2012,6,19,94864,10680,33429,63594,7938,1457.13,804,2215,3608,6154,14526,49685,7509
2012,6,20,61805,48316,4490,99416,13223,1457.13,1996,3619,1074,9327,74363,17126,23499
2012,6,21,49808,39939,12345,71060,33912,1457.13,3737,1078,1910,7165,25072,17390,19372
2012,6,22,41026,55877,81556,99635,8949,1457.13,671,2105,4846,5430,86520,13068,35180
2012,6,23,43660,49870,56689,80273,49197,1457.13,4547,4003,2342,6496,86414,37605,47404
2012,6,24,98968,70152,82732,95370,3670,1457.13,4709,4694,3679,5090,60680,38980,7804
2012,6,25,66445,26352,76086,32644,96513,1457.13,711,1523,3826,8751,53147,28023,28958
2012,6,26,16156,54047,93379,19850,83643,1457.13,2454,2609,1296,6537,77978,36317,29794
2012,6,27,80694,77689,47365,44373,58954,1457.13,4704,1749,1506,5789,74392,13612,24397
2012,6,28,21100,86457,36488,49926,55208,1457.13,4300,2714,1366,7679,15136,10027,5987
2012,6,29,33825,81370,42637,16473,37908,1457.13,4142,3600,4654,6506,79324,39959,20615
2012,6,30,90903,29030,48062,58003,71171,1457.13,1614,2269,1074,8916,58547,30469,22454
2012,7,1,2848,84536,56826,56879,92100,2594.84,702,3468,1690,7064,27727,12806,16853
2012,7,2,42670,62680,27462,25528,58357,2594.84,1429,3737,1833,8874,74907,20639,33773
2012,7,3,12399,83530,45901,3205,42077,2594.84,4996,1275,2257,6821,18154,19356,42722
2012,7,4,90026,25209,9177,65866,48736,2594.84,3671,2756,1880,9966,33283,24291,3257
2012,7,5,56258,66066,94381,38091,56850,2594.84,3729,1208,4169,9270,88803,27597,19289
2012,7,6,47352,88800,88873,74609,61973,2594.84,642,1997,3587,5845,34214,13674,7027
2012,7,7,89102,12887,21432,21389,35371,2594.84,680,1627,2131,8950,46070,10332,21067
2012,7,8,75701,4800,95933,61222,25782,2594.84,3818,3133,1239,8096,64093,18211,1088
2012,7,9,17422,90763,36562,66009,26608,2594.84,4683,1426,3661,8982,37096,35384,20776
2012,7,10,88533,49129,43364,42017,55542,2594.84,2348,2593,1180,9274,25167,36366,39434
2012,7,11,65721,13986,25852,71960,8029,2594.84,1522,1830,2059,6176,15630,23666,6298
2012,7,12,63860,87494,55727,63873,4960,2594.84,4256,3492,4655,5250,35508,46548,9175
2012,7,13,48406,4209,10494,58991,85194,2594.84,1709,2265,4646,7560,39224,24026,35661
2012,7,14,43858,12099,15829,57269,5183,2594.84,2286,4041,2484,6034,49265,32444,39992
2012,7,15,78540,48523,42289,69547,7495,2594.84,2446,2251,4708,5888,31242,49901,44149
2012,7,16,78601,42952,67167,44599,96864,2594.84,4976,2073,4841,7157,14341,40023,22743
2012,7,17,7149,11629,25417,34633,80993,2594.84,3428,4531,4555,5716,45429,13401,24682
2012,7,18,36217,77876,35654,50926,20816,2594.84,826,1544,2550,7993,60365,39413,33248
2012,7,19,57088,95342,96487,91929,78851,2594.84,3303,2006,3808,5174,36983,19800,10829
2012,7,20,81106,36764,79333,20661,78833,2594.84,838,1846,3989,6067,65973,12322,41114
2012,7,21,19315,16801,71924,78217,51146,2594.84,2629,3232,1362,7638,16513,39184,48641
2012,7,22,57649,64817,41535,96457,54889,2594.84,1256,2345,1633,7790,89357,10465,28518
2012,7,23,53055,89772,25514,88396,42191,2594.84,4551,1504,4639,5662,56072,25784,41488
2012,7,24,81467,73703,369,41800,20523,2594.84,2335,3170,1698,8870,74626,11782,16882
2012,7,25,17388,90883,21636,65373,19176,2594.84,837,2229,1538,5434,76976,18622,10993
2012,7,26,92839,37880,37164,33830,70706,2594.84,4613,2171,1937,6333,10322,37459,43236
2012,7,27,43216,7659,81982,41266,46529,2594.84,555,1098,3842,8790,45640,33017,6608
2012,7,28,43183,21478,71599,60299,39181,2594.84,4605,3370,1453,6768,82199,14326,48575
2012,7,29,50004,8165,25682,33294,34499,2594.84,2104,2713,1462,9086,35330,22893,2356
2012,7,30,75694,45886,19514,55888,78076,2594.84,3904,2609,2982,6854,14260,42163,15154
2012,7,31,75429,33866,90534,78234,6986,2594.84,1743,3340,2249,7562,13276,31747,39086
2012,8,1,43739,25813,22498,79177,61143,1488.13,1221,2027,4904,7109,11702,46409,45392
2012,8,2,82366,39065,65744,9221,53325,1488.13,1000,3541,4792,9234,10526,20229,24259
2012,8,3,47330,83867,17479,41107,6853,1488.13,2238,1942,1390,9735,46118,10162,49227
2012,8,4,71479,17340,59561,36383,60801,1488.13,4143,3166,1431,9784,68738,19755,11016
2012,8,5,89146,86091,73297,20290,65325,1488.13,518,4006,4040,8708,70112,14498,1470
2012,8,6,39928,57351,74187,31318,83438,1488.13,3850,4916,3996,9763,15310,14796,20305
2012,8,7,37131,6795,74315,53562,88034,1488.13,4668,3530,4143,5938,30172,10819,43053
2012,8,8,13139,87043,39826,13531,61392,1488.13,775,1318,3639,5282,32636,17077,26290
2012,8,9,31619,32839,38346,1967,8954,1488.13,1762,1083,4141,8686,99644,23526,45996
2012,8,10,50482,55665,67058,95977,68629,1488.13,3148,3118,1256,9325,28001,12015,13582
2012,8,11,5616,65129,63334,5607,76442,1488.13,4035,4411,1350,7380,26377,16482,12322
2012,8,12,73377,59493,16550,58870,66922,1488.13,2396,2402,3210,5805,29731,23190,32546
2012,8,13,29387,69232,71310,30010,48557,1488.13,2024,1056,1590,6870,76130,23583,15663
2012,8,14,84032,65166,97996,45544,92547,1488.13,1009,2274,1798,8910,41143,17137,40725
2012,8,15,81456,89892,893,69666,22049,1488.13,2856,1434,4854,8422,97796,14762,30624
2012,8,16,62532,6173,35287,43322,77883,1488.13,3256,3266,1581,5034,40161,35479,11417
2012,8,17,71977,72523,67754,72193,21433,1488.13,682,2888,1190,6574,88905,14194,25250
2012,8,18,3550,48114,4976,19756,94983,1488.13,4517,2513,3944,6155,17186,12742,2772
2012,8,19,47572,50444,97797,40506,81695,1488.13,984,1014,1950,6390,58567,31913,37959
2012,8,20,35340,14250,51154,66832,70824,1488.13,754,1458,4524,6830,10479,49506,40059
2012,8,21,60824,11349,57021,86120,47505,1488.13,4298,1350,1001,7094,51932,39048,40559
2012,8,22,41405,77918,9071,51886,4360,1488.13,630,4698,1886,7655,22881,19061,17638
2012,8,23,24066,59607,59786,28590,1307,1488.13,3096,2129,2965,5902,48249,45469,36617
2012,8,24,92027,53900,40545,49381,40994,1488.13,3428,3750,1746,7710,50635,41105,8830
2012,8,25,81489,67138,47156,79727,34793,1488.13,590,3857,1998,5138,15226,13652,36389
2012,8,26,27895,48248,42135,25860,66068,1488.13,1328,4445,1278,8224,23825,17979,40384
2012,8,27,37054,28606,16730,40152,42457,1488.13,2608,3944,1716,8990,20022,16046,33717
2012,8,28,97505,85163,77208,59851,26441,1488.13,3503,4334,4253,5637,96545,45320,31007
2012,8,29,72373,67874,69766,49359,12450,1488.13,2337,1720,3548,8144,12022,31004,9944
2012,8,30,84136,69968,21301,34990,81083,1488.13,1986,4938,1485,8870,54789,19277,41324
2012,8,31,11552,94645,39964,57157,76634,1488.13,2476,1458,1476,8594,14715,49535,36509
2012,9,1,82053,15391,87086,82472,37749,1617.9,1607,2715,1494,7948,10310,47065,34443
