year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2010,3,1,57698,46638,43826,87288,70372,2586.19,1652,3610,1906,6223,12190,25441,28242
2010,3,2,2466,70404,80939,12058,68110,2586.19,3040,2597,2182,8156,14702,18128,35974
2010,3,3,29071,63865,15639,63232,78891,2586.19,4755,1587,4053,7172,40226,30776,47417
2010,3,4,81823,6879,45739,40081,3103,2586.19,521,1144,4684,6460,33976,12793,24282
2010,3,5,98786,18370,5391,40968,36526,2586.19,1379,1947,2953,8098,61530,21843,29090
2010,3,6,45786,21287,24784,6191,24868,2586.19,3318,3041,3240,9056,63122,15398,15010
2010,3,7,89690,44996,29614,50726,7808,2586.19,4871,1593,1959,5261,63912,34836,13591
2010,3,8,30703,80292,16785,23657,28661,2586.19,1851,1604,1914,6634,96987,40819,28315
2010,3,9,17997,50306,63862,22589,65715,2586.19,574,1642,3330,9895,12268,46138,43336
2010,3,10,39838,86001,2732,21797,87614,2586.19,1633,3316,3287,9769,58324,16608,16644
2010,3,11,84436,70176,99098,389,23163,2586.19,2559,2510,2742,5710,80098,28456,46085
2010,3,12,64756,26733,212,69439,86628,2586.19,576,1465,3692,9328,64613,12658,6341
2010,3,13,51303,37599,47327,30942,43720,2586.19,4241,3155,1660,8338,44895,15339,5651
2010,3,14,50775,2455,72850,13517,40228,2586.19,1972,1334,1031,8766,90772,32659,19300
2010,3,15,64877,56349,25477,89922,57360,2586.19,2579,1526,4040,9905,55955,37759,6442
2010,3,16,55556,11549,32267,47733,49887,2586.19,3072,1332,1946,9122,30529,36195,27162
2010,3,17,21574,88855,73882,17605,31039,2586.19,1615,2266,2354,8443,17566,44714,14655
2010,3,18,64886,21119,19729,25278,71024,2586.19,4388,2930,3584,8007,14040,13910,42036
2010,3,19,55169,70088,70484,67489,38713,2586.19,3683,1637,1219,7565,94242,37257,1014
2010,3,20,58572,27210,65876,95926,2006,2586.19,1991,3242,1076,6719,24871,42909,34416
2010,3,21,18756,54260,35840,38692,32267,2586.19,3513,3787,4293,8997,71275,34358,42855
2010,3,22,96363,91312,60996,2582,85229,2586.19,1190,3799,3799,8417,56076,17156,21590
2010,3,23,22833,63069,399,44719,6140,2586.19,2627,1246,1770,9818,79937,44499,25270
2010,3,24,49026,88452,48287,94671,83801,2586.19,4028,1514,3576,6376,15447,28804,35914
2010,3,25,27966,87990,88956,43117,26407,2586.19,554,1192,1618,7022,10309,13295,11385
2010,3,26,2292,64289,4543,98173,70459,2586.19,2671,1680,1278,7309,30506,11582,1674
2010,3,27,59575,25887,18653,19504,98615,2586.19,4659,1580,2088,7240,86048,14847,34100
2010,3,28,31352,62674,30439,72156,39696,2586.19,910,1987,1387,6344,56511,16404,7100
2010,3,29,73529,15535,44034,95515,39196,2586.19,1301,1038,1777,9953,34624,15392,40892
2010,3,30,70406,99285,58325,92494,69252,2586.19,2340,1214,3397,8270,72757,13093,10725
2010,3,31,61230,24560,21433,82617,80905,2586.19,2166,1578,4829,9662,66298,15376,27944
2010,4,1,83952,80498,75220,3906,15123,1403,662,1526,1639,6320,19446,42364,6964
2010,4,2,56849,16964,65762,60979,6073,1403,2208,1272,1638,9478,27887,10933,28855
2010,4,3,44695,15024,70763,95894,81323,1403,4335,1122,2988,9555,85530,14462,36139
2010,4,4,52871,76193,95221,50863,75701,1403,3226,2548,4896,5339,19766,15638,11582
2010,4,5,20547,48439,97952,87185,85968,1403,3118,1332,2214,5232,42907,38536,42192
2010,4,6,87724,97243,20163,20712,43150,1403,722,2372,3237,6745,63234,23937,5693
2010,4,7,24679,56461,22838,69575,31800,1403,542,2345,2506,8493,39530,49825,49068
2010,4,8,77037,4001,46839,34252,39233,1403,4139,1955,1988,9301,64018,46489,39746
2010,4,9,14995,65544,58862,29584,62289,1403,3520,3318,4907,6357,72892,26707,22096
2010,4,10,75425,9787,95405,89283,28281,1403,928,1668,1174,9222,55919,10871,1287
2010,4,11,42044,45060,37827,45384,54361,1403,1873,1422,3740,7086,15289,12381,18198
2010,4,12,89183,35162,65700,84090,61519,1403,2148,3295,4730,5116,58929,18734,4945
2010,4,13,90192,64390,31032,45479,16688,1403,1349,1462,3361,8582,20466,10918,36951
2010,4,14,45077,28692,4781,28818,95778,1403,2550,1311,1583,9601,14094,49454,36423
2010,4,15,44546,28902,19102,25629,67807,1403,4990,2998,3771,9522,19828,41810,28031
2010,4,16,69325,92530,83246,34038,3057,1403,3111,4485,3754,7892,93302,10883,20064
2010,4,17,94315,17205,78548,82250,23158,1403,3055,4055,1116,7156,19376,19434,30301
2010,4,18,61540,61026,84063,36663,43400,1403,3473,4075,2771,8070,63112,32179,20243
2010,4,19,48134,16225,96665,13240,90469,1403,958,1134,3522,9021,83383,46680,6319
2010,4,20,65674,31440,47088,7580,14948,1403,3643,1486,4147,7705,13149,27546,6771
2010,4,21,37948,57975,22974,67071,86045,1403,4249,1068,3662,5914,63768,25482,2439
2010,4,22,2233,54243,26617,42108,39617,1403,586,1186,4142,8934,29220,39090,26352
2010,4,23,25349,62864,81929,59496,96921,1403,3394,1219,4403,5448,18289,21799,11430
2010,4,24,95158,17540,22329,30172,29806,1403,653,2037,1691,9106,90496,12659,2449
2010,4,25,24974,95636,34301,99116,47862,1403,3205,4561,2736,6486,65409,39657,13522
2010,4,26,97916,18804,90877,83672,27875,1403,950,3032,3057,8312,53203,22862,25519
2010,4,27,96600,8858,21252,69643,7479,1403,2301,2451,3735,6602,47919,37949,11749
2010,4,28,80124,52477,77511,22860,38963,1403,3868,1878,3074,9745,20549,11908,42920
2010,4,29,95264,92372,45334,54673,86523,1403,3886,4474,3745,5137,69116,31224,48537
2010,4,30,93238,51419,80028,16974,68021,1403,4922,4495,1775,8784,14854,35737,27947
2010,5,1,82576,88968,36131,68673,9517,1345.29,3935,3240,3764,9928,21114,18653,8432
2010,5,2,78846,20589,42399,60335,6058,1345.29,3572,2475,1526,6897,41847,14300,39975
2010,5,3,8172,22695,11076,6956,26401,1345.29,662,1338,2132,7494,93999,28001,13166
2010,5,4,75926,74287,96242,96043,9246,1345.29,4695,3090,4296,6900,64777,10353,33708
2010,5,5,63421,34702,34181,49775,21599,1345.29,862,1121,1318,7854,53076,15660,42380
