year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2009,5,16,5963,34200,29018,32008,43191,1400.29,2479,4102,3117,8428,25310,12190,49890
2009,5,17,13350,83406,78245,45665,15037,1400.29,4249,3530,1486,5234,16870,45479,23780
2009,5,18,65197,64611,95188,60727,95694,1400.29,4135,1655,1862,9505,33662,38415,44674
2009,5,19,65747,7494,88870,88864,61704,1400.29,3256,1404,3937,5714,53420,45325,14180
2009,5,20,92984,62670,63857,68348,30323,1400.29,742,1046,3271,6902,72596,17938,32309
2009,5,21,36392,76733,76972,31617,26238,1400.29,1383,3335,3127,5252,97198,46182,10635
2009,5,22,5784,21807,87587,36073,24659,1400.29,2750,2641,1174,6454,18790,16701,41007
2009,5,23,60267,82520,62220,23538,90590,1400.29,3853,1980,2900,5825,74948,20489,34817
2009,5,24,2812,77684,78825,20939,69288,1400.29,3473,1423,4181,8542,27495,38839,42375
2009,5,25,78419,25246,72834,14798,3204,1400.29,1499,4822,4044,5110,13466,14633,25174
2009,5,26,11239,18566,7967,39139,94391,1400.29,979,2201,1950,9310,34491,12589,49267
2009,5,27,13531,67965,54013,44064,5377,1400.29,4254,1238,3105,8378,14943,26309,31509
2009,5,28,63614,96443,22484,37658,72866,1400.29,3643,4103,1528,6609,23242,21501,42195
2009,5,29,42228,65574,85055,19178,86730,1400.29,1767,1611,3862,5779,60674,25590,35899
2009,5,30,33640,59929,25737,56746,48369,1400.29,4406,1981,4826,7586,65990,42691,7033
2009,5,31,64084,84634,26796,41196,27595,1400.29,2696,1174,1962,8216,10712,35043,16390
2009,6,1,3471,51655,53864,55603,28681,1666.7,593,3609,1542,8690,36977,28574,45807
2009,6,2,78097,65311,48402,16338,31301,1666.7,1773,2286,4239,7968,76232,10198,7445
2009,6,3,67017,62407,48944,81120,84111,1666.7,1120,3932,3345,5374,75886,47025,1386
2009,6,4,97143,81481,1987,18685,60171,1666.7,3611,4619,1260,8364,87308,15478,5316
2009,6,5,85809,84082,565,36401,38402,1666.7,3380,1702,1120,8675,11586,12044,26797
2009,6,6,19015,34011,59950,87360,35347,1666.7,736,2488,3668,5456,67524,43838,35837
2009,6,7,58039,97488,64810,78665,75852,1666.7,1942,3012,2551,7726,14412,40953,2119
2009,6,8,57007,84145,12724,12562,2821,1666.7,3578,1834,4622,9770,25545,10630,15613
2009,6,9,97069,26282,33809,30737,45357,1666.7,926,3395,1524,5736,98411,23728,17686
2009,6,10,74207,61706,1741,26758,25564,1666.7,2710,2569,1648,7078,95131,35820,32505
2009,6,11,62399,80062,57655,12021,41294,1666.7,3341,3361,2185,7012,69097,37541,49552
2009,6,12,97539,26377,7289,29064,32113,1666.7,2791,2670,3756,7134,49427,18648,22052
2009,6,13,3388,83491,91890,36388,30276,1666.7,2208,2673,4785,6214,18806,41079,3373
2009,6,14,45767,34388,95793,4304,14241,1666.7,1844,1779,2618,5485,40842,12174,31243
2009,6,15,37537,9986,78753,21294,80869,1666.7,612,1224,3021,8853,36994,16604,28180
2009,6,16,58578,25555,50971,58364,71770,1666.7,794,3887,2755,6374,38190,36996,22017
2009,6,17,92829,46387,48776,447,61872,1666.7,2880,4408,2306,6558,20701,13174,5970
2009,6,18,96165,67666,30134,24186,22872,1666.7,3834,1448,4034,9805,56163,47155,17128
2009,6,19,38174,88310,31043,60930,99897,1666.7,2925,4076,1970,6114,25875,10194,35585
2009,6,20,85374,98756,9603,17680,50389,1666.7,2205,2904,1354,7338,13794,19895,46656
2009,6,21,60818,2277,67697,69852,68434,1666.7,2006,1606,2169,8810,67535,28417,23860
2009,6,22,16337,81813,37494,48308,44865,1666.7,4853,1966,2124,6526,64268,28864,13369
2009,6,23,63815,11474,8121,94487,88812,1666.7,734,4629,1582,8430,19480,48622,11562
2009,6,24,88642,2840,5230,17163,17240,1666.7,579,3576,1868,9425,98235,32145,39117
2009,6,25,79146,73089,62384,41270,73896,1666.7,1485,2709,3125,7726,48547,43288,26652
2009,6,26,38872,29282,92918,69061,94064,1666.7,2683,2705,1589,9264,16219,48828,12399
2009,6,27,78381,78152,98757,65662,77577,1666.7,2807,1721,1431,6542,14343,26678,46992
2009,6,28,19546,17181,30740,57671,28139,1666.7,959,3361,4920,7606,52421,35336,45640
2009,6,29,38979,36457,34394,70568,25721,1666.7,4396,1842,3763,9018,19798,12688,1236
2009,6,30,31497,274,79414,34280,76816,1666.7,958,2713,2288,8049,70383,21778,10109
2009,7,1,87695,55140,94962,14276,23914,1731.87,3253,1506,4690,7652,19606,15302,30298
2009,7,2,59570,22896,44067,94074,41714,1731.87,1921,1987,2522,6201,35154,22630,16758
2009,7,3,3512,47868,16272,61561,34604,1731.87,508,3649,4541,6562,52924,33454,38050
2009,7,4,56860,22531,43824,21550,46352,1731.87,3203,2272,1034,7252,32697,43578,46266
2009,7,5,96732,74620,85566,59254,67173,1731.87,1884,1376,1291,8155,48595,35894,37072
2009,7,6,52557,80197,90896,12098,6759,1731.87,551,4969,2702,5727,17870,45405,10173
2009,7,7,18345,71075,84030,20210,1048,1731.87,3787,2778,1345,5704,57032,24869,16727
2009,7,8,2776,5269,61905,20419,69776,1731.87,2664,3683,2048,7130,50781,13807,10501
2009,7,9,40085,62685,10129,22787,34764,1731.87,4543,3108,4073,8572,89669,16630,28000
2009,7,10,1651,69809,14252,92997,35513,1731.87,4217,4639,4255,6122,75058,29030,37636
2009,7,11,72975,47723,34066,80023,27635,1731.87,754,2718,3883,5110,13722,14998,34847
2009,7,12,48310,7752,68107,63735,76324,1731.87,854,4326,3935,8924,14726,45799,24128
2009,7,13,82093,87892,50440,7700,34014,1731.87,3081,1987,4571,7147,87010,33558,41850
2009,7,14,38346,13544,17629,2229,33854,1731.87,2227,2162,2236,6770,62248,24912,24486
2009,7,15,92166,42456,19239,52453,36913,1731.87,3252,1458,1616,8691,43056,11169,22913
2009,7,16,40541,62491,68157,46464,99638,1731.87,1373,2982,1142,8014,56563,35267,21519
2009,7,17,38488,90143,33783,87076,8180,1731.87,3339,1406,3485,7577,52797,41750,46031
2009,7,18,86842,1050,43460,13998,16093,1731.87,694,2984,1458,9674,35799,14994,2868
2009,7,19,47546,32174,19330,32608,62528,1731.87,2874,1014,2386,8008,17794,40565,25893
2009,7,20,14040,32782,7263,68877,96711,1731.87,626,3552,2460,8180,97549,19818,26412
2009,7,21,23306,89068,99241,88663,48742,1731.87,3657,1286,3564,9338,45245,46091,35040
2009,7,22,65231,29473,63458,47617,47481,1731.87,4533,2871,2032,7210,46748,13742,17900
2009,7,23,38207,7375,97295,32019,27813,1731.87,3274,1117,1078,7514,39779,15356,11196
2009,7,24,8907,9789,77995,92471,99127,1731.87,3562,1426,4064,8371,44676,16544,23241
2009,7,25,2623,99211,94417,19655,61006,1731.87,3397,1138,4890,7043,47582,18118,7517
2009,7,26,74592,5858,60172,74854,79724,1731.87,1561,3629,2443,9122,81100,41570,16304
2009,7,27,74149,36015,38631,43213,70738,1731.87,1108,3360,2517,6876,93014,19758,33308
2009,7,28,60745,42764,75439,25636,6160,1731.87,1041,1510,1582,9774,71955,41305,39374
2009,7,29,43869,28518,29936,86312,79426,1731.87,4233,4925,4753,5738,29489,15990,27388
2009,7,30,66172,21950,23851,65041,8827,1731.87,4914,4570,1970,5798,11557,32139,33218
2009,7,31,56079,62600,79242,17661,90165,1731.87,3965,4032,4714,8900,36695,25491,1198
2009,8,1,80930,45417,12393,80146,74906,2106.06,2668,1854,3085,7708,22032,36302,12884
2009,8,2,52623,7956,28636,69328,35865,2106.06,820,3463,1368,6140,19946,23917,27127
2009,8,3,18384,55364,69984,23636,92060,2106.06,1275,4340,2242,8667,69485,32147,45475
2009,8,4,47903,32154,95354,50989,76214,2106.06,3642,1566,3045,8629,30867,43909,33739
2009,8,5,75757,72625,8726,98477,32043,2106.06,2393,1730,4068,9534,74060,27479,13705
2009,8,6,4203,30336,66820,11445,15356,2106.06,4943,4609,1161,6622,46949,27374,2657
2009,8,7,55387,50593,22562,13432,15574,2106.06,3693,1329,2405,9702,12324,24447,3429
2009,8,8,62475,94903,24873,31543,53631,2106.06,756,2832,1250,8798,85628,27327,48933
2009,8,9,61201,95572,56937,62362,33573,2106.06,1087,1270,1670,8649,18742,36403,3887
2009,8,10,48430,58788,94086,90835,91206,2106.06,572,3679,1497,6505,12662,15127,16595
2009,8,11,5439,26948,39313,67411,35493,2106.06,1089,1692,1864,8025,75406,20436,24941
2009,8,12,38264,31494,75747,9094,26495,2106.06,1849,1276,4627,5934,98462,27184,10841
2009,8,13,22529,80097,30865,50378,86602,2106.06,505,3391,1484,9644,92153,27581,48791
2009,8,14,96110,53243,24275,32974,71269,2106.06,3409,1776,2525,5508,51329,40372,16033
2009,8,15,22701,63179,81649,92329,85465,2106.06,864,2992,1718,6728,74722,13160,30111
2009,8,16,65519,90228,71552,57609,61397,2106.06,786,2505,1947,5815,13672,18298,13706
2009,8,17,41848,26593,30452,5726,22101,2106.06,1097,4801,1310,8204,53481,46774,31781
2009,8,18,90560,39346,71119,67119,72427,2106.06,566,4296,2419,8181,11904,13815,45841
2009,8,19,81887,13447,87674,15187,39262,2106.06,1105,2461,2448,6556,12774,19108,44505
2009,8,20,64689,15636,20703,25999,9733,2106.06,2772,1194,1232,7792,67409,18658,40536
2009,8,21,6084,97688,72956,58504,32222,2106.06,3670,1866,4657,6343,45645,20271,1212
2009,8,22,87200,81752,67733,24649,64660,2106.06,549,1410,2905,7603,71698,28989,37271
2009,8,23,28139,60824,29281,74371,21067,2106.06,4381,2149,2081,8688,85652,18614,13043
2009,8,24,99900,90676,89763,30910,83371,2106.06,2532,1150,3510,5264,11570,14522,35408
2009,8,25,88887,28472,60223,91792,66075,2106.06,780,4212,4095,6412,84934,30161,31921
2009,8,26,79455,94316,57312,6537,93004,2106.06,838,4255,4990,7838,40164,33361,9316
2009,8,27,23713,74049,20284,57223,75665,2106.06,3096,4550,1676,8318,72693,42750,31854
2009,8,28,96592,9826,53315,5687,76238,2106.06,2200,2044,3916,9511,94932,41919,38249
2009,8,29,68827,77123,51175,35170,49076,2106.06,3530,2787,3090,8813,46361,23754,7691
2009,8,30,37019,34459,38305,13695,99129,2106.06,2796,1448,2174,6110,17758,13412,10998
2009,8,31,80711,69959,1809,29627,95822,2106.06,2898,4647,3862,5424,99816,22937,46741
2009,9,1,84699,12077,77558,73512,58439,2648.9,529,2896,1946,9350,92024,33318,1313
2009,9,2,13372,4097,70493,55834,38207,2648.9,1544,4516,2064,5054,20337,48804,1058
2009,9,3,86773,1337,89020,42198,17506,2648.9,3016,2203,4033,5573,75715,48823,11957
2009,9,4,83238,2597,91720,5559,59525,2648.9,3876,2895,1096,5720,28729,17508,1686
2009,9,5,25978,81626,83266,44394,64148,2648.9,3198,1850,1291,8569,18948,38796,3603
2009,9,6,60526,47486,41000,911,79411,2648.9,4733,2648,2015,7804,68206,11539,33067
2009,9,7,24253,23435,787,44796,49155,2648.9,4897,1118,2492,6334,19525,41640,29516
2009,9,8,23118,79076,58913,60761,27645,2648.9,4556,4521,2218,9030,21784,11628,34734
2009,9,9,89975,37870,90629,41990,62027,2648.9,4880,1278,2268,5398,31073,47775,8835
2009,9,10,183,67323,39259,44027,86838,2648.9,666,1306,1134,7510,87066,48206,25136
2009,9,11,95664,86623,19081,44234,43530,2648.9,862,3503,1510,6490,91844,14232,7217
2009,9,12,21678,61725,59742,20298,32392,2648.9,3072,3925,4489,7376,92951,11326,7168
2009,9,13,98819,44971,87633,69382,72253,2648.9,3939,4268,2672,9371,28501,21202,24699
2009,9,14,76588,716,71058,88026,63559,2648.9,1488,1950,4626,9910,21884,23369,12903
2009,9,15,28398,6310,22295,19239,29993,2648.9,565,1366,2920,9108,14543,15172,31599
2009,9,16,75601,98484,49441,53273,34207,2648.9,4474,1598,1206,7566,15171,17144,44295
2009,9,17,24787,76660,60155,65765,14242,2648.9,4134,3990,4700,7780,78229,16854,32040
2009,9,18,25731,75147,96207,18651,59696,2648.9,730,1210,1180,5967,19710,19592,10751
2009,9,19,60262,95747,86938,71624,57631,2648.9,790,2416,3768,6697,64533,18732,2109
2009,9,20,5089,3668,68353,9789,97800,2648.9,832,3530,1727,7038,58532,31422,46582
2009,9,21,84141,58708,33071,9726,41028,2648.9,869,1288,3736,5622,72911,15448,37991
2009,9,22,74916,19455,90136,70036,26152,2648.9,748,2591,4687,8210,57379,38839,21021
2009,9,23,10682,34564,28722,48761,7954,2648.9,1535,2094,2313,9605,18171,13390,37254
2009,9,24,33948,4041,4629,84036,76848,2648.9,1754,3114,3346,8242,54501,11708,43893
2009,9,25,69263,50250,3441,60303,30703,2648.9,4141,1383,3086,8438,90144,36039,27172
2009,9,26,81468,36680,28134,43781,32637,2648.9,3472,1583,1697,8916,66970,19802,46306
2009,9,27,78346,75078,44363,8044,73320,2648.9,1006,3933,1890,5878,35587,46167,48864
2009,9,28,77208,1081,53903,21646,95295,2648.9,2684,1762,2077,8710,36894,46065,44047
2009,9,29,48476,368,29001,31525,84821,2648.9,1421,4517,1048,5783,15678,10719,45972
2009,9,30,51000,84157,36005,16465,84193,2648.9,3983,2751,2672,5780,99396,17967,21593
2009,10,1,73433,61082,56714,75603,97976,1396.26,868,4694,1779,7846,15866,44102,2780
2009,10,2,63376,11736,15151,15511,15648,1396.26,1509,1155,3226,9325,16699,49818,42222
2009,10,3,44661,10803,88843,43899,26551,1396.26,3534,4983,4242,8214,75585,48570,23162
2009,10,4,79379,16016,79617,27511,4322,1396.26,1612,4048,3570,6240,99558,11150,11836
2009,10,5,11689,66069,71726,39915,81746,1396.26,1084,1406,1168,5146,70304,42130,4778
2009,10,6,34441,90191,58466,68684,50438,1396.26,3605,1168,1417,9573,73678,37090,1642
2009,10,7,41409,61643,71139,81332,81110,1396.26,1901,2798,3117,9966,32712,19574,20698
