year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2000,6,3,47407,96131,2731,85822,67045,1887.87,3767,4043,2175,5174,90905,12528,18543
2000,6,4,43919,90340,21002,11052,78417,1887.87,1029,2027,3846,7254,18962,47094,22474
2000,6,5,2257,88028,53993,29730,26829,1887.87,3042,4234,4606,7124,76407,13002,17125
2000,6,6,45667,55175,78398,19194,12166,1887.87,1722,1083,1996,9075,67134,20762,35655
2000,6,7,91550,74516,87790,96748,68138,1887.87,3841,1606,1130,7833,16475,37958,23104
2000,6,8,31311,90870,28545,60917,67994,1887.87,3919,1334,1478,8668,49204,10000,21304
2000,6,9,54324,47279,61079,30317,82707,1887.87,2430,1224,1758,6314,87354,14306,44565
2000,6,10,44676,47548,90316,72158,45381,1887.87,998,3042,4011,5012,70311,48356,6791
2000,6,11,76317,60583,44720,69147,29251,1887.87,4141,3573,2554,6314,30242,13234,10277
2000,6,12,12488,47673,47220,47920,69245,1887.87,1489,1114,3472,7246,19494,10205,1862
2000,6,13,64948,28897,53248,95311,262,1887.87,3667,1577,1998,8386,62075,29743,39911
2000,6,14,48663,52569,13317,22570,4140,1887.87,4181,1626,2583,5516,80898,43179,9911
2000,6,15,10031,32388,39803,8504,90544,1887.87,550,1842,2479,9328,67153,37740,42231
2000,6,16,94571,60821,80670,95063,99207,1887.87,1157,4221,1664,8958,86790,32155,42745
2000,6,17,30737,82324,65134,38320,41429,1887.87,2850,1459,3418,7652,76314,35314,46032
2000,6,18,46236,61375,57157,33715,16034,1887.87,2806,1955,1481,8475,22018,11158,24310
2000,6,19,77572,79528,81262,89236,50354,1887.87,1390,1090,1726,6523,35761,16320,18052
2000,6,20,32556,83613,75967,27326,87617,1887.87,2639,3851,3654,6148,83917,46039,2281
2000,6,21,10458,21724,72996,11940,56551,1887.87,3979,4121,2244,7990,39708,15206,11366
2000,6,22,94644,77451,38689,77722,63975,1887.87,2228,2881,3061,8194,56558,12030,24450
2000,6,23,30475,85551,12234,60481,71699,1887.87,1520,3507,4226,5867,26798,40777,46152
2000,6,24,23585,55778,41251,30829,82370,1887.87,3426,3364,4761,7114,87438,38735,30960
2000,6,25,17917,89667,67969,75978,67862,1887.87,4359,4687,2781,6593,75168,14479,40880
2000,6,26,79097,98041,29339,13323,93908,1887.87,912,3843,3266,8054,81023,26988,6138
2000,6,27,75366,85803,36705,50127,29269,1887.87,886,2184,1358,9534,39514,48022,24143
2000,6,28,46766,93874,12710,89547,60467,1887.87,764,1838,2269,9716,85589,12528,4230
2000,6,29,22206,22393,62724,50472,447,1887.87,3811,2163,1812,8406,42290,25169,43748
2000,6,30,54659,63857,22355,84820,53391,1887.87,4193,1318,2093,8255,89702,48912,28221
2000,7,1,26433,4827,51107,76149,6768,2096.06,4705,4160,1358,5176,29606,36457,13635
2000,7,2,75341,38123,32359,5857,80413,2096.06,1866,1250,1233,8038,14010,40805,23880
2000,7,3,93584,30519,12900,21839,36574,2096.06,675,3005,4341,7154,55505,12228,28164
2000,7,4,1768,70211,35270,44478,51739,2096.06,2286,2078,4349,5996,32934,16113,31228
2000,7,5,19877,26154,76734,82462,4192,2096.06,3267,2774,2614,5046,35965,24187,7097
