year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2019,6,7,72194,77799,51705,41801,95970,2722.77,3115,2577,2724,5974,10606,16038,21041
2019,6,8,83760,48953,3916,18133,93591,2722.77,1461,3226,3708,6858,49121,10638,15465
2019,6,9,72205,71386,61759,69586,54761,2722.77,1268,1953,4932,9324,68753,11812,15783
2019,6,10,90366,41869,9832,23090,84196,2722.77,878,2954,1492,8708,86086,45683,20438
2019,6,11,26166,98900,98911,69874,66959,2722.77,1864,4162,1546,9958,17504,40528,14384
2019,6,12,7109,76369,33834,67042,95693,2722.77,2942,2409,1624,5556,25498,45002,2588
2019,6,13,53211,32285,12957,38952,42986,2722.77,987,4150,4294,9897,55376,31252,15395
2019,6,14,14281,18593,36768,66401,43567,2722.77,3280,1360,3234,7113,17716,33927,11867
2019,6,15,26053,57011,36337,86861,89785,2722.77,3214,4346,1823,7523,98298,19809,28188
2019,6,16,92918,65638,38960,7212,15535,2722.77,4816,1166,4279,6362,12566,22846,10688
2019,6,17,19802,2199,23522,58037,25664,2722.77,3315,1716,4599,8094,54928,20735,7590
2019,6,18,39191,3143,80083,66015,80666,2722.77,823,3583,1506,9142,97146,25903,44733
2019,6,19,1823,18315,38422,31102,76250,2722.77,608,1051,4537,5814,70439,45200,17340
2019,6,20,17762,78755,63269,48714,39758,2722.77,4448,1230,1339,9530,61314,18356,18197
2019,6,21,44263,13490,8292,4632,20976,2722.77,1886,2797,1814,5307,70251,16354,21791
2019,6,22,18999,90551,28758,88536,67076,2722.77,774,4836,2950,6722,49901,34059,49197
2019,6,23,97906,35703,29360,35597,85233,2722.77,3952,1704,1038,8596,66830,15694,7026
2019,6,24,387,80070,80640,40491,31729,2722.77,3196,1464,4145,8305,55614,41220,17243
2019,6,25,17502,55703,42409,11804,35412,2722.77,863,4668,4364,5222,85264,29596,42311
2019,6,26,82249,55569,91796,19115,34165,2722.77,1956,4550,1399,7906,91393,12538,24979
2019,6,27,57543,80942,70207,31688,99248,2722.77,2907,1748,2875,6702,44904,49638,25822
2019,6,28,40331,90768,99307,84695,82342,2722.77,642,4589,1491,9782,16886,14024,1856
