year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2001,6,20,23379,16996,12844,35899,9358,1373.2,650,1363,2083,6658,81578,20980,48074
2001,6,21,40898,58777,77450,53807,32242,1373.2,1603,2805,4130,9014,88039,13909,13601
2001,6,22,10634,47667,57604,75150,64975,1373.2,2094,4704,1270,5186,40602,30780,21724
2001,6,23,55716,92110,33496,27799,55121,1373.2,3778,1017,3849,6227,66176,22442,15074
2001,6,24,89828,32780,35249,40311,50250,1373.2,4219,1776,2305,8174,52384,18631,23288
2001,6,25,16251,80832,73336,87673,22121,1373.2,3452,2835,3751,7818,21985,43871,30291
2001,6,26,17022,87116,6242,7223,29695,1373.2,1017,1758,1548,5090,76184,38150,38770
2001,6,27,20905,80404,49034,24563,74930,1373.2,4545,1179,3600,5772,78852,20721,1418
2001,6,28,29524,47305,14909,68275,49253,1373.2,3498,2625,1474,9488,12408,20056,3247
2001,6,29,73509,52217,5931,11409,49834,1373.2,4558,2090,3869,9896,11652,15222,32115
2001,6,30,82714,37550,44979,81314,36783,1373.2,3386,1305,2486,6600,50932,12390,40183
2001,7,1,29431,52068,43255,30522,58268,2791.65,772,1835,1194,8141,76669,34058,13311
2001,7,2,64053,80112,12928,28996,8116,2791.65,3060,1338,4408,9374,82447,34590,33079
2001,7,3,27761,48753,88429,77408,16037,2791.65,610,1818,3586,7120,17392,18205,41520
2001,7,4,53218,45425,11394,88811,93567,2791.65,4220,3970,4525,8500,19317,42640,4415
2001,7,5,51579,47379,38305,12339,56753,2791.65,3280,1738,1722,6862,78272,15206,20752
2001,7,6,59580,58573,80064,69519,82128,2791.65,4075,1697,4179,5468,56859,44097,38755
2001,7,7,69883,96080,18068,54408,64580,2791.65,2047,2509,4762,5352,61199,15742,37385
2001,7,8,22456,74480,58732,8312,76189,2791.65,1556,1544,3279,5952,21637,26759,3356
2001,7,9,11726,75714,78457,62257,41182,2791.65,1353,1064,1394,8850,81823,12326,35316
2001,7,10,78158,28872,61188,79272,30576,2791.65,3490,4382,1866,8573,94046,39406,22388
2001,7,11,81929,20603,41527,10208,43574,2791.65,1966,1650,3876,7126,33907,30058,13164
