year,month,day,sales1,sales2,sales3,sales4,sales5,rent, employeePayment, electricity, gaz, vegetables, meats, otherIngredients, publicity
2016,2,23,18179,9224,49281,80962,304,2781.66,4411,3130,3237,5058,34813,16070,47415
2016,2,24,56758,30780,76891,77188,7233,2781.66,1377,1478,1588,9966,16874,35440,15802
2016,2,25,91459,63774,22702,94268,54833,2781.66,4935,4362,2133,9222,70323,14882,47911
2016,2,26,4335,74736,21919,37572,16146,2781.66,4571,2902,3863,6461,50089,27447,23085
2016,2,27,98615,6467,82624,39405,42785,2781.66,1196,4243,4623,8278,44862,34455,15851
2016,2,28,78160,36150,23818,35293,76718,2781.66,4080,2403,1894,7351,34974,11054,44142
2016,2,29,20436,90898,74277,40651,7360,2781.66,4449,1956,2184,6858,61729,39968,24366
2016,3,1,69279,40564,78899,99528,85426,3202.39,2687,1575,3523,9331,98292,14016,29706
2016,3,2,54765,12048,49245,2116,47022,3202.39,3902,2918,4893,9552,61629,15611,1246
2016,3,3,64002,83956,12796,63778,45685,3202.39,3052,4962,3327,8302,30842,28752,2764
2016,3,4,88008,8530,66680,41531,37861,3202.39,546,2624,3370,9590,11091,40391,31324
2016,3,5,21761,49994,94663,46654,45898,3202.39,2264,1250,1014,5059,90028,18334,6292
2016,3,6,44176,53081,33598,3855,11383,3202.39,3958,1492,2968,5638,57272,27181,14440
2016,3,7,96962,79171,36158,90333,50314,3202.39,2075,2073,3594,6978,18726,25844,13602
2016,3,8,14382,47344,2095,54628,72403,3202.39,3262,2929,1554,6860,36783,39288,42123
2016,3,9,87652,85743,5031,76973,17733,3202.39,4153,4693,4176,6662,21377,24489,28655
2016,3,10,20264,84806,96563,50211,26543,3202.39,1054,1856,3984,8148,11903,17738,31642
2016,3,11,36624,1518,17021,14530,8378,3202.39,710,1029,2249,5200,73001,39981,20156
2016,3,12,20207,93507,21028,94383,66521,3202.39,926,1784,3561,8138,53346,20104,8757
2016,3,13,79780,79401,27380,75116,23901,3202.39,4206,1875,2152,5166,15524,31881,5635
2016,3,14,62734,27928,77911,34984,69480,3202.39,1316,4685,2121,9402,84067,43642,17264
2016,3,15,21101,35644,46779,81014,83783,3202.39,2469,3561,1762,9678,55029,36128,1070
2016,3,16,66836,30588,29357,40340,23166,3202.39,2221,1806,1590,6483,37233,34519,37114
2016,3,17,100,78551,40557,77221,57246,3202.39,862,4697,1619,7994,75711,10401,40976
2016,3,18,84117,43181,40315,96345,54382,3202.39,3825,2569,2282,8181,77908,15447,45344
2016,3,19,15295,16482,67699,96687,49318,3202.39,2557,4416,4833,8113,42988,23431,21284
2016,3,20,29089,80204,68129,5708,64196,3202.39,1108,4664,3372,6423,61008,24105,43840
2016,3,21,18119,9834,11675,60402,4367,3202.39,2200,4660,3768,6250,32698,38085,5936
2016,3,22,47535,80256,53854,47368,84721,3202.39,2150,3809,2045,5279,35868,41240,46843
2016,3,23,65471,18330,5905,68843,41105,3202.39,2948,4222,3098,7862,35975,47465,33266
2016,3,24,93262,78177,33478,32031,4427,3202.39,1467,3312,2783,5286,32032,47504,16177
2016,3,25,87164,69183,77666,64209,74462,3202.39,906,4932,1862,7705,25126,22966,13534
2016,3,26,10971,68075,48542,4069,55402,3202.39,2885,3662,4044,7715,97044,49823,34517
2016,3,27,50244,33513,68136,13027,23834,3202.39,1882,2002,1414,9104,75204,26515,16520
2016,3,28,68082,97005,16448,16296,24710,3202.39,4262,1368,1000,8320,56100,47753,41575
2016,3,29,38672,90338,46417,34069,58053,3202.39,1002,3295,1972,9470,37674,17157,43461
2016,3,30,51251,14557,28154,36953,69105,3202.39,3467,3537,1714,6267,69832,15560,19710
2016,3,31,4194,75447,9808,46546,29602,3202.39,4299,4625,2596,5790,35045,47001,15908
2016,4,1,85289,55297,43853,20019,9323,1684.23,2620,3879,1040,9154,18680,25224,11010
2016,4,2,54393,79225,58291,17012,65409,1684.23,1204,1720,2225,7749,86808,24484,32419
2016,4,3,12049,71434,97081,19116,6479,1684.23,4643,3118,1470,9847,28137,25052,44082
2016,4,4,90857,15758,65284,96372,56683,1684.23,2948,2426,1622,5190,44437,35603,40971
2016,4,5,45009,65642,92811,87234,49743,1684.23,1717,1791,2404,5150,80906,23882,29619
2016,4,6,69232,66902,82002,1314,96749,1684.23,1366,3957,3599,8001,16680,31633,26491
2016,4,7,98973,70981,59060,85519,83572,1684.23,2473,3579,1986,9366,15813,35232,3497
2016,4,8,26255,43883,13376,93659,69033,1684.23,2540,4616,2535,5893,55929,40635,44282
2016,4,9,8736,98648,94593,83688,23002,1684.23,650,1973,3605,5926,23843,32176,27626
2016,4,10,10581,61318,27109,96071,7953,1684.23,2654,4206,3155,8302,27864,38540,42922
2016,4,11,71663,11758,59509,49198,94003,1684.23,1185,4090,1778,7129,11138,19790,31790
2016,4,12,94755,34450,8116,93361,25182,1684.23,1888,1534,4627,8996,48184,17580,31959
2016,4,13,78270,95839,68139,81426,56868,1684.23,1317,3529,4112,5825,94079,18114,46004
2016,4,14,77615,50265,53557,24404,17394,1684.23,4193,3500,1576,9262,38212,32316,6334
2016,4,15,50620,30101,68079,60247,49098,1684.23,4178,2366,2100,9298,25143,35319,16263
2016,4,16,74673,27813,13850,98785,73638,1684.23,3250,2604,4544,6807,16728,16588,24281
2016,4,17,59493,18906,53142,66628,37566,1684.23,3944,3184,1454,7022,64783,36903,41354
2016,4,18,99638,58962,30622,11738,37631,1684.23,2057,2302,4929,7258,27438,39919,22118
2016,4,19,51539,77042,57524,42435,80201,1684.23,2075,4692,1139,7254,12650,38705,32235
2016,4,20,27923,5265,43242,49377,88639,1684.23,1279,3275,3338,6516,16365,20968,8025
2016,4,21,55371,29775,49624,55300,57033,1684.23,902,4922,1846,9093,83708,10614,43414
2016,4,22,17681,67136,6700,18820,3705,1684.23,3876,1627,4635,7118,97355,23273,13020
2016,4,23,41495,49988,11550,24833,33241,1684.23,2153,3610,4040,8128,43909,31072,27915
2016,4,24,21542,5481,72347,91997,40926,1684.23,4002,3605,1796,5701,93777,19206,22407
2016,4,25,95073,67654,7578,29708,1124,1684.23,2981,2618,4919,7126,83802,38159,4933
2016,4,26,25149,62308,76770,99189,90436,1684.23,1612,1977,3863,8958,20325,16140,37032
2016,4,27,7717,79328,74747,63610,61382,1684.23,4559,2805,3880,7136,10082,20004,34876
2016,4,28,52070,71847,28975,6989,52729,1684.23,1500,4228,1436,8269,93416,31871,29129
2016,4,29,41653,40029,93849,16868,75339,1684.23,3008,4406,1205,8222,63015,37586,30526
2016,4,30,8982,2576,60392,77862,49712,1684.23,4217,1780,1102,6392,25121,20182,29257
2016,5,1,36622,14411,30109,41243,7827,1440.32,4247,4206,2180,6114,55896,10850,11980
2016,5,2,49123,55303,78911,89581,18319,1440.32,3561,2245,4592,5560,13262,38848,32849
2016,5,3,56993,21442,6304,66537,46563,1440.32,862,4535,2248,5316,40777,31426,42838
2016,5,4,63648,40025,61986,85828,72492,1440.32,3533,2965,3184,7443,27546,15718,17882
2016,5,5,16645,26108,61452,76237,35235,1440.32,1436,2227,1200,7739,75115,49114,14760
2016,5,6,80578,80324,48650,54178,31992,1440.32,603,1286,2155,7588,81466,34646,5780
2016,5,7,31823,20000,72613,21359,53795,1440.32,4212,1790,2617,5374,63026,27852,1342
2016,5,8,71775,94464,86432,74328,32203,1440.32,3441,4131,1869,8443,83308,40212,11547
2016,5,9,94223,35265,85851,56378,49205,1440.32,2376,1026,3667,6340,19142,23814,17317
2016,5,10,12851,47949,60605,71820,54964,1440.32,4671,1738,4446,9846,17190,16648,23632
2016,5,11,14001,24507,12133,72222,29302,1440.32,2433,3523,2056,8284,96253,46261,45441
2016,5,12,31953,19982,77288,35621,16322,1440.32,4434,4171,3972,6134,15990,48936,46025
2016,5,13,10022,67015,42027,44468,19469,1440.32,2468,4821,3949,9600,38394,13251,43092
2016,5,14,51393,17181,53127,98450,81817,1440.32,4710,3768,1434,8349,65740,18385,15732
2016,5,15,726,75175,47557,44699,61566,1440.32,4986,2938,3265,8364,32406,34085,14900
2016,5,16,77808,59875,33907,61757,15827,1440.32,1359,3570,1676,6774,82019,37649,38654
2016,5,17,26570,93082,17770,28635,81432,1440.32,2019,2156,3684,9162,43206,36601,33511
2016,5,18,75828,19545,24541,24093,37909,1440.32,4529,2067,4524,8436,93824,15350,23299
2016,5,19,63442,1536,48921,69275,62374,1440.32,3275,1210,1522,8422,33929,38156,47293
2016,5,20,74555,80949,20314,49592,91877,1440.32,2544,4055,1546,6882,16304,20028,29872
2016,5,21,16735,32678,2097,66259,7466,1440.32,2960,2258,1342,6476,72884,17780,12273
2016,5,22,60526,46160,14181,17251,53556,1440.32,824,4462,1666,8318,94053,37286,48110
2016,5,23,88296,12950,21342,4064,56387,1440.32,4092,3120,4870,5090,55731,18687,45842
2016,5,24,4813,3692,5946,34972,33277,1440.32,3856,1294,1340,8786,27404,11247,28830
2016,5,25,38850,99164,55710,84260,91236,1440.32,2897,1774,4064,5590,99946,35450,16115
2016,5,26,37784,90391,24923,49006,82931,1440.32,2692,4094,1404,9989,55417,33973,30654
2016,5,27,85171,99275,44128,42863,73663,1440.32,4110,2512,2046,9819,13123,44633,37884
2016,5,28,75935,51021,90516,71351,42963,1440.32,3152,1502,3555,8074,46103,12837,6814
